province_state,country_region,date,confirmed,recovered,deaths
Nagasaki,Japan,2022-06-13,61788,,124
Nara,Japan,2022-06-13,92810,,389
Niigata,Japan,2022-06-13,73788,,91
Oita,Japan,2022-06-13,56036,,163
Okayama,Japan,2022-06-13,101599,,248
Okinawa,Japan,2022-06-13,231247,,473
Osaka,Japan,2022-06-13,990972,,5097
Port Quarantine,Japan,2022-06-13,4463,,4
Saga,Japan,2022-06-13,53875,,106
Saitama,Japan,2022-06-13,558361,,1642
Shiga,Japan,2022-06-13,92739,,219
Shimane,Japan,2022-06-13,17421,,16
Shizuoka,Japan,2022-06-13,174832,,418
Tochigi,Japan,2022-06-13,92435,,274
Tokushima,Japan,2022-06-13,23210,,85
Tokyo,Japan,2022-06-13,1563080,,4537
Tottori,Japan,2022-06-13,15672,,20
Toyama,Japan,2022-06-13,38447,,93
Unknown,Japan,2022-06-13,8,,0
Wakayama,Japan,2022-06-13,43133,,117
Yamagata,Japan,2022-06-13,29384,,94
Yamaguchi,Japan,2022-06-13,46897,,178
Yamanashi,Japan,2022-06-13,33598,,68
Aichi,Japan,2021-10-11,106220,,1148
Akita,Japan,2021-10-11,1893,,27
Aomori,Japan,2021-10-11,5778,,38
Chiba,Japan,2021-10-11,100089,,1007
Ehime,Japan,2021-10-11,5276,,82
Fukui,Japan,2021-10-11,3085,,37
Fukuoka,Japan,2021-10-11,74276,,619
Fukushima,Japan,2021-10-11,9466,,174
Gifu,Japan,2021-10-11,18618,,216
Gunma,Japan,2021-10-11,16690,,174
Hiroshima,Japan,2021-10-11,21828,,199
Hokkaido,Japan,2021-10-11,60437,,1469
Hyogo,Japan,2021-10-11,78176,,1391
Ibaraki,Japan,2021-10-11,24337,,218
Ishikawa,Japan,2021-10-11,7929,,128
Iwate,Japan,2021-10-11,3487,,53
Kagawa,Japan,2021-10-11,4693,,38
Kagoshima,Japan,2021-10-11,9078,,67
Kanagawa,Japan,2021-10-11,168529,,1287
Kochi,Japan,2021-10-11,4124,,31
Kumamoto,Japan,2021-10-11,14361,,136
Kyoto,Japan,2021-10-11,35805,,287
Mie,Japan,2021-10-11,14711,,164
Miyagi,Japan,2021-10-11,16292,,117
Miyazaki,Japan,2021-10-11,6131,,41
Nagano,Japan,2021-10-11,8806,,96
Nagasaki,Japan,2021-10-11,6048,,73
Nara,Japan,2021-10-11,15493,,150
Niigata,Japan,2021-10-11,7962,,61
Oita,Japan,2021-10-11,8187,,84
Okayama,Japan,2021-10-11,15185,,136
Okinawa,Japan,2021-10-11,49994,,346
Osaka,Japan,2021-10-11,201222,,3005
Port Quarantine,Japan,2021-10-11,4325,,4
Saga,Japan,2021-10-11,5816,,29
Saitama,Japan,2021-10-11,115369,,1015
Shiga,Japan,2021-10-11,12347,,102
Shimane,Japan,2021-10-11,1645,,4
Shizuoka,Japan,2021-10-11,26726,,209
Tochigi,Japan,2021-10-11,15397,,116
Tokushima,Japan,2021-10-11,3278,,65
Tokyo,Japan,2021-10-11,376893,,3034
Tottori,Japan,2021-10-11,1655,,5
Toyama,Japan,2021-10-11,4843,,51
Unknown,Japan,2021-10-11,8,,0
Wakayama,Japan,2021-10-11,5279,,62
Yamagata,Japan,2021-10-11,3543,,57
Yamaguchi,Japan,2021-10-11,5649,,91
Yamanashi,Japan,2021-10-11,5148,,29
Aichi,Japan,2022-10-07,1377050,,2890
Akita,Japan,2022-10-07,103066,,232
Aomori,Japan,2022-10-07,165271,,311
Chiba,Japan,2022-10-07,956670,,2601
Ehime,Japan,2022-10-07,164291,,289
Fukui,Japan,2022-10-07,115778,,99
Fukuoka,Japan,2022-10-07,1086225,,1982
Fukushima,Japan,2022-10-07,190813,,266
Gifu,Japan,2022-10-07,294343,,594
Gunma,Japan,2022-10-07,240383,,475
Hiroshima,Japan,2022-10-07,438403,,770
Hokkaido,Japan,2022-10-07,761617,,2612
Hyogo,Japan,2022-10-07,1016013,,2877
Ibaraki,Japan,2022-10-07,369052,,696
Ishikawa,Japan,2022-10-07,164340,,285
Iwate,Japan,2022-10-07,110507,,196
Kagawa,Japan,2022-10-07,144098,,297
Kagoshima,Japan,2022-10-07,301720,,548
Kanagawa,Japan,2022-10-07,1502587,,2998
Kochi,Japan,2022-10-07,101275,,298
Kumamoto,Japan,2022-10-07,333452,,649
Kyoto,Japan,2022-10-07,480903,,1081
Mie,Japan,2022-10-07,257363,,537
Miyagi,Japan,2022-10-07,264143,,400
Miyazaki,Japan,2022-10-07,197063,,373
Nagano,Japan,2022-10-07,213291,,351
Nagasaki,Japan,2022-10-07,214316,,333
Nara,Japan,2022-10-07,223069,,534
Niigata,Japan,2022-10-07,238028,,163
Oita,Japan,2022-10-07,177699,,390
Okayama,Japan,2022-10-07,278690,,412
Okinawa,Japan,2022-10-07,502847,,743
Osaka,Japan,2022-10-07,2112527,,6496
Port Quarantine,Japan,2022-10-07,22118,,8
Saga,Japan,2022-10-07,158796,,227
Saitama,Japan,2022-10-07,1202034,,2424
Shiga,Japan,2022-10-07,236489,,333
Shimane,Japan,2022-10-07,83990,,95
Shizuoka,Japan,2022-10-07,499942,,755
Tochigi,Japan,2022-10-07,227469,,501
Tokushima,Japan,2022-10-07,94279,,175
Tokyo,Japan,2022-10-07,3192456,,5897
Tottori,Japan,2022-10-07,64290,,79
Toyama,Japan,2022-10-07,131563,,181
Unknown,Japan,2022-10-07,173,,0
Wakayama,Japan,2022-10-07,134945,,253
Yamagata,Japan,2022-10-07,109088,,196
Yamaguchi,Japan,2022-10-07,166202,,392
Yamanashi,Japan,2022-10-07,97235,,156
,Japan,2020-03-27,1468,372,49
Aichi,Japan,2021-07-14,51931,50024,972
Akita,Japan,2021-07-14,950,885,20
Aomori,Japan,2021-07-14,2554,2490,30
Chiba,Japan,2021-07-14,42506,40208,717
Ehime,Japan,2021-07-14,2768,2678,74
Fukui,Japan,2021-07-14,1404,1271,35
Fukuoka,Japan,2021-07-14,36162,35017,530
Fukushima,Japan,2021-07-14,5141,4776,158
Gifu,Japan,2021-07-14,9342,9260,182
Gunma,Japan,2021-07-14,8112,7891,155
Hiroshima,Japan,2021-07-14,11607,11336,176
Hokkaido,Japan,2021-07-14,42004,39901,1413
Hyogo,Japan,2021-07-14,41624,39670,1308
Ibaraki,Japan,2021-07-14,10941,10459,166
Ishikawa,Japan,2021-07-14,4099,3826,116
Iwate,Japan,2021-07-14,1820,1656,47
Kagawa,Japan,2021-07-14,2123,2069,30
Kagoshima,Japan,2021-07-14,3689,3692,41
Kanagawa,Japan,2021-07-14,71332,67446,966
Kochi,Japan,2021-07-14,1918,1814,28
Kumamoto,Japan,2021-07-14,6522,6358,120
Kyoto,Japan,2021-07-14,16911,16396,245
Mie,Japan,2021-07-14,5391,5293,114
Miyagi,Japan,2021-07-14,9450,9079,91
Miyazaki,Japan,2021-07-14,3110,3060,26
Nagano,Japan,2021-07-14,5069,5015,93
Nagasaki,Japan,2021-07-14,3237,3132,69
Nara,Japan,2021-07-14,8403,8227,133
Niigata,Japan,2021-07-14,3521,3367,53
Oita,Japan,2021-07-14,3507,3423,64
Okayama,Japan,2021-07-14,7638,7455,127
Okinawa,Japan,2021-07-14,21607,20662,212
Osaka,Japan,2021-07-14,105533,100044,2694
Port Quarantine,Japan,2021-07-14,3293,3125,4
Saga,Japan,2021-07-14,2588,2573,25
Saitama,Japan,2021-07-14,48513,45790,841
Shiga,Japan,2021-07-14,5656,5472,90
Shimane,Japan,2021-07-14,577,552,2
Shizuoka,Japan,2021-07-14,9711,9189,151
Tochigi,Japan,2021-07-14,7310,7028,82
Tokushima,Japan,2021-07-14,1673,1593,62
Tokyo,Japan,2021-07-14,184187,174346,2246
Tottori,Japan,2021-07-14,523,465,2
Toyama,Japan,2021-07-14,2076,2002,38
Unknown,Japan,2021-07-14,8,8,0
Wakayama,Japan,2021-07-14,2717,2589,46
Yamagata,Japan,2021-07-14,2082,1978,48
Yamaguchi,Japan,2021-07-14,3183,3065,80
Yamanashi,Japan,2021-07-14,2178,2094,21
Aichi,Japan,2020-09-26,5248,4727,83
Akita,Japan,2020-09-26,53,51,0
Aomori,Japan,2020-09-26,35,34,1
Chiba,Japan,2020-09-26,3785,3372,70
Ehime,Japan,2020-09-26,114,108,6
Fukui,Japan,2020-09-26,244,228,10
Fukuoka,Japan,2020-09-26,5027,4786,95
Fukushima,Japan,2020-09-26,248,195,2
Gifu,Japan,2020-09-26,616,582,10
Gunma,Japan,2020-09-26,698,566,19
Hiroshima,Japan,2020-09-26,513,467,3
Hokkaido,Japan,2020-09-26,2028,1803,107
Hyogo,Japan,2020-09-26,2660,2475,59
Ibaraki,Japan,2020-09-26,637,590,17
Ishikawa,Japan,2020-09-26,773,666,46
Iwate,Japan,2020-09-26,23,23,0
Kagawa,Japan,2020-09-26,94,85,2
Kagoshima,Japan,2020-09-26,405,376,12
Kanagawa,Japan,2020-09-26,6684,5920,137
Kochi,Japan,2020-09-26,137,133,4
Kumamoto,Japan,2020-09-26,571,555,8
Kyoto,Japan,2020-09-26,1726,1618,25
Mie,Japan,2020-09-26,495,397,6
Miyagi,Japan,2020-09-26,389,318,2
Miyazaki,Japan,2020-09-26,365,342,1
Nagano,Japan,2020-09-26,302,301,1
Nagasaki,Japan,2020-09-26,236,230,3
Nara,Japan,2020-09-26,562,538,9
Niigata,Japan,2020-09-26,170,149,0
Oita,Japan,2020-09-26,158,153,2
Okayama,Japan,2020-09-26,152,147,1
Okinawa,Japan,2020-09-26,2417,2213,46
Osaka,Japan,2020-09-26,10399,9536,201
Port Quarantine,Japan,2020-09-26,935,514,1
Saga,Japan,2020-09-26,243,244,0
Saitama,Japan,2020-09-26,4555,4157,100
Shiga,Japan,2020-09-26,490,459,8
Shimane,Japan,2020-09-26,140,138,0
Shizuoka,Japan,2020-09-26,530,512,2
Tochigi,Japan,2020-09-26,427,346,1
Tokushima,Japan,2020-09-26,147,118,9
Tokyo,Japan,2020-09-26,25123,22429,400
Tottori,Japan,2020-09-26,36,25,0
Toyama,Japan,2020-09-26,412,380,25
Unknown,Japan,2020-09-26,8,8,0
Wakayama,Japan,2020-09-26,238,228,4
Yamagata,Japan,2020-09-26,78,76,1
Yamaguchi,Japan,2020-09-26,196,188,2
Yamanashi,Japan,2020-09-26,181,171,6
Aichi,Japan,2020-07-26,1094,505,35
Akita,Japan,2020-07-26,18,16,0
Aomori,Japan,2020-07-26,34,26,1
Chiba,Japan,2020-07-26,1476,1089,46
Ehime,Japan,2020-07-26,85,77,5
Fukui,Japan,2020-07-26,129,117,8
Fukuoka,Japan,2020-07-26,1428,902,33
Fukushima,Japan,2020-07-26,86,83,0
Gifu,Japan,2020-07-26,231,161,7
Gunma,Japan,2020-07-26,179,139,19
Hiroshima,Japan,2020-07-26,260,193,3
Hokkaido,Japan,2020-07-26,1382,1188,103
Hyogo,Japan,2020-07-26,1015,763,45
Ibaraki,Japan,2020-07-26,242,204,10
Ishikawa,Japan,2020-07-26,313,270,27
Iwate,Japan,2020-07-26,0,0,0
Kagawa,Japan,2020-07-26,45,31,0
Kagoshima,Japan,2020-07-26,216,125,0
Kanagawa,Japan,2020-07-26,2240,1805,98
Kochi,Japan,2020-07-26,79,72,3
Kumamoto,Japan,2020-07-26,84,46,3
Kyoto,Japan,2020-07-26,657,422,19
Mie,Japan,2020-07-26,69,50,1
Miyagi,Japan,2020-07-26,142,127,1
Miyazaki,Japan,2020-07-26,67,18,0
Nagano,Japan,2020-07-26,91,77,0
Nagasaki,Japan,2020-07-26,52,16,2
Nara,Japan,2020-07-26,205,126,2
Niigata,Japan,2020-07-26,93,85,0
Oita,Japan,2020-07-26,60,59,1
Okayama,Japan,2020-07-26,61,32,0
Okinawa,Japan,2020-07-26,195,145,7
Osaka,Japan,2020-07-26,3188,2080,88
Port Quarantine,Japan,2020-07-26,529,233,1
Saga,Japan,2020-07-26,65,47,0
Saitama,Japan,2020-07-26,2071,1497,72
Shiga,Japan,2020-07-26,153,105,1
Shimane,Japan,2020-07-26,29,26,0
Shizuoka,Japan,2020-07-26,200,89,1
Tochigi,Japan,2020-07-26,166,97,0
Tokushima,Japan,2020-07-26,13,6,1
Tokyo,Japan,2020-07-26,11224,7966,328
Tottori,Japan,2020-07-26,6,4,0
Toyama,Japan,2020-07-26,235,207,22
Unknown,Japan,2020-07-26,8,8,0
Wakayama,Japan,2020-07-26,122,86,3
Yamagata,Japan,2020-07-26,75,73,1
Yamaguchi,Japan,2020-07-26,50,37,0
Yamanashi,Japan,2020-07-26,86,76,1
Aichi,Japan,2021-02-04,24442,21557,426
Akita,Japan,2021-02-04,267,219,3
Aomori,Japan,2021-02-04,736,659,13
Chiba,Japan,2021-02-04,23160,17491,280
Ehime,Japan,2021-02-04,1000,887,21
Fukui,Japan,2021-02-04,519,437,20
Fukuoka,Japan,2021-02-04,16563,14153,204
Fukushima,Japan,2021-02-04,1768,1490,53
Gifu,Japan,2021-02-04,4248,3831,71
Gunma,Japan,2021-02-04,4022,3524,72
Hiroshima,Japan,2021-02-04,4865,4452,92
Hokkaido,Japan,2021-02-04,17833,15859,612
Hyogo,Japan,2021-02-04,16946,14596,432
Ibaraki,Japan,2021-02-04,4981,4265,72
Ishikawa,Japan,2021-02-04,1496,1347,59
Iwate,Japan,2021-02-04,509,455,29
Kagawa,Japan,2021-02-04,676,495,16
Kagoshima,Japan,2021-02-04,1643,1444,21
Kanagawa,Japan,2021-02-04,41680,38266,528
Kochi,Japan,2021-02-04,852,808,14
Kumamoto,Japan,2021-02-04,3369,3005,65
Kyoto,Japan,2021-02-04,8651,7400,125
Mie,Japan,2021-02-04,2284,1893,34
Miyagi,Japan,2021-02-04,3486,3196,22
Miyazaki,Japan,2021-02-04,1869,1679,20
Nagano,Japan,2021-02-04,2319,2161,38
Nagasaki,Japan,2021-02-04,1543,1286,32
Nara,Japan,2021-02-04,3090,2789,43
Niigata,Japan,2021-02-04,942,818,11
Oita,Japan,2021-02-04,1206,1022,18
Okayama,Japan,2021-02-04,2376,2013,24
Okinawa,Japan,2021-02-04,7767,6877,93
Osaka,Japan,2021-02-04,44563,39407,965
Port Quarantine,Japan,2021-02-04,2171,2082,2
Saga,Japan,2021-02-04,980,895,7
Saitama,Japan,2021-02-04,26129,21511,388
Shiga,Japan,2021-02-04,2200,1896,33
Shimane,Japan,2021-02-04,280,251,0
Shizuoka,Japan,2021-02-04,4676,4163,81
Tochigi,Japan,2021-02-04,3831,3363,50
Tokushima,Japan,2021-02-04,392,331,15
Tokyo,Japan,2021-02-04,102268,90663,971
Tottori,Japan,2021-02-04,207,175,2
Toyama,Japan,2021-02-04,881,812,27
Unknown,Japan,2021-02-04,8,8,0
Wakayama,Japan,2021-02-04,1091,962,15
Yamagata,Japan,2021-02-04,519,441,13
Yamaguchi,Japan,2021-02-04,1279,980,24
Yamanashi,Japan,2021-02-04,909,862,16
Aichi,Japan,2022-08-20,1073564,,2435
Akita,Japan,2022-08-20,67764,,86
Aomori,Japan,2022-08-20,121740,,173
Chiba,Japan,2022-08-20,776921,,2103
Ehime,Japan,2022-08-20,114795,,216
Fukui,Japan,2022-08-20,82969,,63
Fukuoka,Japan,2022-08-20,879939,,1566
Fukushima,Japan,2022-08-20,128258,,242
Gifu,Japan,2022-08-20,215692,,426
Gunma,Japan,2022-08-20,180433,,400
Hiroshima,Japan,2022-08-20,307188,,597
Hokkaido,Japan,2022-08-20,589055,,2302
Hyogo,Japan,2022-08-20,806724,,2521
Ibaraki,Japan,2022-08-20,279907,,533
Ishikawa,Japan,2022-08-20,116588,,215
Iwate,Japan,2022-08-20,77227,,137
Kagawa,Japan,2022-08-20,103384,,210
Kagoshima,Japan,2022-08-20,219074,,346
Kanagawa,Japan,2022-08-20,1264217,,2596
Kochi,Japan,2022-08-20,67946,,187
Kumamoto,Japan,2022-08-20,260017,,478
Kyoto,Japan,2022-08-20,382984,,828
Mie,Japan,2022-08-20,182657,,404
Miyagi,Japan,2022-08-20,195446,,267
Miyazaki,Japan,2022-08-20,143848,,231
Nagano,Japan,2022-08-20,149411,,240
Nagasaki,Japan,2022-08-20,153661,,199
Nara,Japan,2022-08-20,170322,,449
Niigata,Japan,2022-08-20,164821,,111
Oita,Japan,2022-08-20,133478,,235
Okayama,Japan,2022-08-20,196847,,313
Okinawa,Japan,2022-08-20,443843,,560
Osaka,Japan,2022-08-20,1753840,,5787
Port Quarantine,Japan,2022-08-20,4463,,4
Saga,Japan,2022-08-20,123225,,181
Saitama,Japan,2022-08-20,975096,,1898
Shiga,Japan,2022-08-20,176741,,269
Shimane,Japan,2022-08-20,60845,,64
Shizuoka,Japan,2022-08-20,371686,,581
Tochigi,Japan,2022-08-20,173880,,388
Tokushima,Japan,2022-08-20,57882,,110
Tokyo,Japan,2022-08-20,2724733,,5040
Tottori,Japan,2022-08-20,45298,,42
Toyama,Japan,2022-08-20,88714,,122
Unknown,Japan,2022-08-20,8,,0
Wakayama,Japan,2022-08-20,99434,,176
Yamagata,Japan,2022-08-20,66142,,126
Yamaguchi,Japan,2022-08-20,115092,,273
Yamanashi,Japan,2022-08-20,74378,,103
Aichi,Japan,2022-07-02,573496,,2099
Akita,Japan,2022-07-02,32141,,72
Aomori,Japan,2022-07-02,64364,,114
Chiba,Japan,2022-07-02,466317,,1795
Ehime,Japan,2022-07-02,45294,,143
Fukui,Japan,2022-07-02,39242,,45
Fukuoka,Japan,2022-07-02,451477,,1274
Fukushima,Japan,2022-07-02,66860,,227
Gifu,Japan,2022-07-02,108268,,347
Gunma,Japan,2022-07-02,98555,,322
Hiroshima,Japan,2022-07-02,169892,,495
Hokkaido,Japan,2022-07-02,383027,,2096
Hyogo,Japan,2022-07-02,446282,,2251
Ibaraki,Japan,2022-07-02,165591,,446
Ishikawa,Japan,2022-07-02,60408,,198
Iwate,Japan,2022-07-02,38207,,97
Kagawa,Japan,2022-07-02,51081,,128
Kagoshima,Japan,2022-07-02,94505,,210
Kanagawa,Japan,2022-07-02,783657,,2238
Kochi,Japan,2022-07-02,30905,,115
Kumamoto,Japan,2022-07-02,112895,,305
Kyoto,Japan,2022-07-02,213321,,748
Mie,Japan,2022-07-02,87861,,310
Miyagi,Japan,2022-07-02,94410,,200
Miyazaki,Japan,2022-07-02,59156,,147
Nagano,Japan,2022-07-02,77950,,205
Nagasaki,Japan,2022-07-02,66601,,126
Nara,Japan,2022-07-02,94992,,392
Niigata,Japan,2022-07-02,75987,,91
Oita,Japan,2022-07-02,58678,,165
Okayama,Japan,2022-07-02,104933,,252
Okinawa,Japan,2022-07-02,256797,,487
Osaka,Japan,2022-07-02,1018857,,5211
Port Quarantine,Japan,2022-07-02,4463,,4
Saga,Japan,2022-07-02,57888,,110
Saitama,Japan,2022-07-02,572028,,1665
Shiga,Japan,2022-07-02,95853,,221
Shimane,Japan,2022-07-02,20378,,17
Shizuoka,Japan,2022-07-02,180259,,421
Tochigi,Japan,2022-07-02,94280,,277
Tokushima,Japan,2022-07-02,24660,,85
Tokyo,Japan,2022-07-02,1605993,,4578
Tottori,Japan,2022-07-02,16776,,20
Toyama,Japan,2022-07-02,40324,,96
Unknown,Japan,2022-07-02,8,,0
Wakayama,Japan,2022-07-02,45044,,118
Yamagata,Japan,2022-07-02,30722,,97
Yamaguchi,Japan,2022-07-02,49616,,181
Yamanashi,Japan,2022-07-02,34655,,68
Aichi,Japan,2023-02-17,2086859,,4195
Akita,Japan,2023-02-17,197232,,578
Aomori,Japan,2023-02-17,276300,,637
Chiba,Japan,2023-02-17,1448594,,3757
Ehime,Japan,2023-02-17,310331,,664
Fukui,Japan,2023-02-17,197012,,193
Fukuoka,Japan,2023-02-17,1569872,,3103
Fukushima,Japan,2023-02-17,396045,,801
Gifu,Japan,2023-02-17,532725,,1078
Gunma,Japan,2023-02-17,434005,,1049
Hiroshima,Japan,2023-02-17,788709,,1309
Hokkaido,Japan,2023-02-17,1324095,,4477
Hyogo,Japan,2023-02-17,1451374,,3751
Ibaraki,Japan,2023-02-17,629779,,1261
Ishikawa,Japan,2023-02-17,274506,,485
Iwate,Japan,2023-02-17,230630,,597
Kagawa,Japan,2023-02-17,248866,,593
Kagoshima,Japan,2023-02-17,435740,,856
Kanagawa,Japan,2023-02-17,2196019,,4166
Kochi,Japan,2023-02-17,166576,,572
Kumamoto,Japan,2023-02-17,529091,,1258
Kyoto,Japan,2023-02-17,670268,,1607
Mie,Japan,2023-02-17,452792,,1016
Miyagi,Japan,2023-02-17,527969,,919
Miyazaki,Japan,2023-02-17,316914,,760
Nagano,Japan,2023-02-17,448598,,834
Nagasaki,Japan,2023-02-17,332540,,619
Nara,Japan,2023-02-17,341931,,827
Niigata,Japan,2023-02-17,446931,,420
Oita,Japan,2023-02-17,299182,,741
Okayama,Japan,2023-02-17,484786,,814
Okinawa,Japan,2023-02-17,574500,,911
Osaka,Japan,2023-02-17,2804239,,8283
Port Quarantine,Japan,2023-02-17,22118,,8
Saga,Japan,2023-02-17,258386,,470
Saitama,Japan,2023-02-17,1780848,,3772
Shiga,Japan,2023-02-17,368999,,645
Shimane,Japan,2023-02-17,164219,,288
Shizuoka,Japan,2023-02-17,853990,,1333
Tochigi,Japan,2023-02-17,415284,,1028
Tokushima,Japan,2023-02-17,162952,,398
Tokyo,Japan,2023-02-17,4306103,,7867
Tottori,Japan,2023-02-17,138503,,252
Toyama,Japan,2023-02-17,232941,,305
Unknown,Japan,2023-02-17,173,,0
Wakayama,Japan,2023-02-17,235155,,505
Yamagata,Japan,2023-02-17,222257,,352
Yamaguchi,Japan,2023-02-17,307853,,721
Yamanashi,Japan,2023-02-17,186920,,382
Aichi,Japan,2021-03-22,26776,25625,568
Akita,Japan,2021-03-22,277,262,6
Aomori,Japan,2021-03-22,896,809,20
Chiba,Japan,2021-03-22,28752,27019,542
Ehime,Japan,2021-03-22,1090,1040,24
Fukui,Japan,2021-03-22,553,521,25
Fukuoka,Japan,2021-03-22,18777,17972,331
Fukushima,Japan,2021-03-22,2337,1947,101
Gifu,Japan,2021-03-22,4722,4648,117
Gunma,Japan,2021-03-22,4832,4559,95
Hiroshima,Japan,2021-03-22,5092,4939,104
Hokkaido,Japan,2021-03-22,20414,18916,733
Hyogo,Japan,2021-03-22,18992,17655,572
Ibaraki,Japan,2021-03-22,6424,5948,125
Ishikawa,Japan,2021-03-22,1897,1812,64
Iwate,Japan,2021-03-22,588,530,30
Kagawa,Japan,2021-03-22,776,741,18
Kagoshima,Japan,2021-03-22,1775,1759,30
Kanagawa,Japan,2021-03-22,47198,45338,770
Kochi,Japan,2021-03-22,909,883,19
Kumamoto,Japan,2021-03-22,3493,3392,75
Kyoto,Japan,2021-03-22,9281,8970,164
Mie,Japan,2021-03-22,2642,2576,67
Miyagi,Japan,2021-03-22,4810,3919,27
Miyazaki,Japan,2021-03-22,1949,1924,21
Nagano,Japan,2021-03-22,2541,2403,40
Nagasaki,Japan,2021-03-22,1616,1576,38
Nara,Japan,2021-03-22,3451,3379,52
Niigata,Japan,2021-03-22,1296,1131,15
Oita,Japan,2021-03-22,1301,1269,22
Okayama,Japan,2021-03-22,2627,2479,35
Okinawa,Japan,2021-03-22,8804,8251,124
Osaka,Japan,2021-03-22,49203,46321,1167
Port Quarantine,Japan,2021-03-22,2343,2242,2
Saga,Japan,2021-03-22,1176,1123,12
Saitama,Japan,2021-03-22,31769,29671,691
Shiga,Japan,2021-03-22,2699,2538,51
Shimane,Japan,2021-03-22,291,285,0
Shizuoka,Japan,2021-03-22,5501,5199,113
Tochigi,Japan,2021-03-22,4439,4186,71
Tokushima,Japan,2021-03-22,472,436,18
Tokyo,Japan,2021-03-22,116934,112903,1633
Tottori,Japan,2021-03-22,211,205,2
Toyama,Japan,2021-03-22,924,879,28
Unknown,Japan,2021-03-22,8,8,0
Wakayama,Japan,2021-03-22,1204,1131,18
Yamagata,Japan,2021-03-22,687,538,16
Yamaguchi,Japan,2021-03-22,1397,1336,43
Yamanashi,Japan,2021-03-22,958,925,18
Aichi,Japan,2021-08-22,68405,,1029
Akita,Japan,2021-08-22,1391,,21
Aomori,Japan,2021-08-22,3602,,33
Chiba,Japan,2021-08-22,74729,,791
Ehime,Japan,2021-08-22,4146,,78
Fukui,Japan,2021-08-22,2224,,36
Fukuoka,Japan,2021-08-22,57049,,560
Fukushima,Japan,2021-08-22,7979,,165
Gifu,Japan,2021-08-22,12724,,193
Gunma,Japan,2021-08-22,12904,,159
Hiroshima,Japan,2021-08-22,15914,,180
Hokkaido,Japan,2021-08-22,53120,,1435
Hyogo,Japan,2021-08-22,57439,,1328
Ibaraki,Japan,2021-08-22,18358,,180
Ishikawa,Japan,2021-08-22,6772,,122
Iwate,Japan,2021-08-22,2698,,48
Kagawa,Japan,2021-08-22,3584,,34
Kagoshima,Japan,2021-08-22,6776,,46
Kanagawa,Japan,2021-08-22,127723,,1064
Kochi,Japan,2021-08-22,2769,,31
Kumamoto,Japan,2021-08-22,10624,,124
Kyoto,Japan,2021-08-22,25805,,250
Mie,Japan,2021-08-22,9227,,121
Miyagi,Japan,2021-08-22,13193,,95
Miyazaki,Japan,2021-08-22,4549,,29
Nagano,Japan,2021-08-22,7098,,94
Nagasaki,Japan,2021-08-22,4726,,69
Nara,Japan,2021-08-22,11434,,135
Niigata,Japan,2021-08-22,5862,,54
Oita,Japan,2021-08-22,5670,,65
Okayama,Japan,2021-08-22,11613,,127
Okinawa,Japan,2021-08-22,37550,,249
Osaka,Japan,2021-08-22,147376,,2758
Port Quarantine,Japan,2021-08-22,3795,,4
Saga,Japan,2021-08-22,4357,,27
Saitama,Japan,2021-08-22,88483,,870
Shiga,Japan,2021-08-22,8946,,95
Shimane,Japan,2021-08-22,1103,,2
Shizuoka,Japan,2021-08-22,18025,,162
Tochigi,Japan,2021-08-22,11767,,99
Tokushima,Japan,2021-08-22,2223,,63
Tokyo,Japan,2021-08-22,312330,,2379
Tottori,Japan,2021-08-22,1261,,3
Toyama,Japan,2021-08-22,3745,,39
Unknown,Japan,2021-08-22,8,,0
Wakayama,Japan,2021-08-22,3977,,51
Yamagata,Japan,2021-08-22,2929,,49
Yamaguchi,Japan,2021-08-22,4361,,80
Yamanashi,Japan,2021-08-22,3878,,23
Aichi,Japan,2021-09-02,87375,,1048
Akita,Japan,2021-09-02,1653,,23
Aomori,Japan,2021-09-02,4592,,33
Chiba,Japan,2021-09-02,89063,,874
Ehime,Japan,2021-09-02,4707,,81
Fukui,Japan,2021-09-02,2621,,36
Fukuoka,Japan,2021-09-02,66939,,575
Fukushima,Japan,2021-09-02,8905,,166
Gifu,Japan,2021-09-02,15997,,202
Gunma,Japan,2021-09-02,15293,,160
Hiroshima,Japan,2021-09-02,19186,,182
Hokkaido,Japan,2021-09-02,57472,,1453
Hyogo,Japan,2021-09-02,67607,,1340
Ibaraki,Japan,2021-09-02,21079,,194
Ishikawa,Japan,2021-09-02,7365,,124
Iwate,Japan,2021-09-02,3092,,49
Kagawa,Japan,2021-09-02,4358,,34
Kagoshima,Japan,2021-09-02,8293,,51
Kanagawa,Japan,2021-09-02,151507,,1131
Kochi,Japan,2021-09-02,3588,,31
Kumamoto,Japan,2021-09-02,12908,,128
Kyoto,Japan,2021-09-02,31235,,254
Mie,Japan,2021-09-02,12898,,135
Miyagi,Japan,2021-09-02,15078,,104
Miyazaki,Japan,2021-09-02,5586,,33
Nagano,Japan,2021-09-02,8014,,94
Nagasaki,Japan,2021-09-02,5399,,69
Nara,Japan,2021-09-02,13583,,139
Niigata,Japan,2021-09-02,6916,,55
Oita,Japan,2021-09-02,7244,,69
Okayama,Japan,2021-09-02,13765,,129
Okinawa,Japan,2021-09-02,43857,,259
Osaka,Japan,2021-09-02,174241,,2809
Port Quarantine,Japan,2021-09-02,3914,,4
Saga,Japan,2021-09-02,5285,,28
Saitama,Japan,2021-09-02,103469,,901
